empleado_identificacion,valor_analogico,voltaje,alcohol_ppm,fecha
EMP001,226,1.1,81.91,2025-12-04 04:54:31
EMP076,202,0.99,66.31,2025-12-04 04:55:03
EMP066,144,0.7,28.6,2025-12-04 04:55:09
EMP041,147,0.72,30.55,2025-12-04 04:55:17
EMP052,138,0.67,24.7,2025-12-04 04:57:41
EMP067,124,0.61,15.6,2025-12-04 04:57:46
EMP031,112,0.55,7.8,2025-12-04 04:57:48
EMP085,116,0.57,10.4,2025-12-04 04:57:48
EMP023,109,0.53,5.85,2025-12-04 04:57:56
EMP026,104,0.51,2.6,2025-12-04 04:58:31
EMP072,117,0.57,11.05,2025-12-04 04:59:58
EMP075,134,0.65,22.1,2025-12-04 05:00:03
EMP055,114,0.56,9.1,2025-12-04 05:00:06
EMP005,103,0.5,1.95,2025-12-04 05:00:17
EMP068,125,0.61,16.25,2025-12-04 05:00:27
EMP030,127,0.62,17.55,2025-12-04 05:00:28
EMP096,111,0.54,7.15,2025-12-04 05:00:40
EMP083,124,0.61,15.6,2025-12-04 05:01:22
EMP039,142,0.69,27.3,2025-12-04 05:01:57
EMP059,112,0.55,7.8,2025-12-04 05:02:13
EMP060,249,1.22,96.86,2025-12-04 05:02:50
EMP065,105,0.51,3.25,2025-12-04 05:02:52
EMP008,132,0.65,20.8,2025-12-04 05:03:17
EMP074,108,0.53,5.2,2025-12-04 05:03:35
EMP007,133,0.65,21.45,2025-12-04 05:04:08
EMP033,137,0.67,24.05,2025-12-04 05:04:09
EMP045,135,0.66,22.75,2025-12-04 05:05:32
EMP060,102,0.5,1.3,2025-12-04 05:06:05
EMP062,107,0.52,4.55,2025-12-04 05:07:19
EMP023,109,0.53,5.85,2025-12-04 05:07:35
EMP083,113,0.55,8.45,2025-12-04 05:07:52
EMP079,146,0.71,29.9,2025-12-04 05:07:56
EMP092,102,0.5,1.3,2025-12-04 05:08:08
EMP084,104,0.51,2.6,2025-12-04 05:09:08
EMP013,107,0.52,4.55,2025-12-04 05:09:24
EMP077,115,0.56,9.75,2025-12-04 05:10:07
EMP072,138,0.67,24.7,2025-12-04 05:10:13
EMP097,142,0.69,27.3,2025-12-04 05:10:44
EMP086,143,0.7,27.95,2025-12-04 05:10:50
EMP002,103,0.5,1.95,2025-12-04 05:11:11
EMP021,138,0.67,24.7,2025-12-04 05:11:11
EMP033,125,0.61,16.25,2025-12-04 05:11:19
EMP027,101,0.49,0.65,2025-12-04 05:11:20
EMP035,127,0.62,17.55,2025-12-04 05:11:52
EMP054,118,0.58,11.7,2025-12-04 05:12:20
EMP070,123,0.6,14.95,2025-12-04 05:12:21
EMP040,138,0.67,24.7,2025-12-04 05:12:40
EMP084,119,0.58,12.35,2025-12-04 05:13:51
EMP077,147,0.72,30.55,2025-12-04 05:14:00
EMP089,135,0.66,22.75,2025-12-04 05:14:09
EMP063,128,0.63,18.2,2025-12-04 05:14:10
EMP066,109,0.53,5.85,2025-12-04 05:14:34
EMP059,108,0.53,5.2,2025-12-04 05:14:40
EMP058,208,1.02,70.21,2025-12-04 05:14:46
EMP064,140,0.68,26.0,2025-12-04 05:15:03
EMP077,121,0.59,13.65,2025-12-04 05:15:32
EMP001,143,0.7,27.95,2025-12-04 05:15:35
EMP014,123,0.6,14.95,2025-12-04 05:15:47
EMP064,130,0.64,19.5,2025-12-04 05:15:54
EMP025,113,0.55,8.45,2025-12-04 05:15:59
EMP092,101,0.49,0.65,2025-12-04 05:16:17
EMP087,133,0.65,21.45,2025-12-04 05:16:20
EMP060,121,0.59,13.65,2025-12-04 05:17:01
EMP038,109,0.53,5.85,2025-12-04 05:17:31
EMP003,102,0.5,1.3,2025-12-04 05:20:00
EMP068,142,0.69,27.3,2025-12-04 05:20:08
EMP098,145,0.71,29.25,2025-12-04 05:20:36
EMP053,145,0.71,29.25,2025-12-04 05:22:20
EMP071,108,0.53,5.2,2025-12-04 05:22:38
EMP046,132,0.65,20.8,2025-12-04 05:22:54
EMP067,145,0.71,29.25,2025-12-04 05:22:58
EMP081,142,0.69,27.3,2025-12-04 05:23:18
EMP028,107,0.52,4.55,2025-12-04 05:23:46
EMP068,124,0.61,15.6,2025-12-04 05:23:50
EMP055,110,0.54,6.5,2025-12-04 05:23:54
EMP070,119,0.58,12.35,2025-12-04 05:24:53
EMP012,149,0.73,31.85,2025-12-04 05:25:14
EMP064,123,0.6,14.95,2025-12-04 05:25:18
EMP069,146,0.71,29.9,2025-12-04 05:25:27
EMP016,131,0.64,20.15,2025-12-04 05:26:11
EMP019,216,1.06,75.41,2025-12-04 05:26:43
EMP063,121,0.59,13.65,2025-12-04 05:27:08
EMP011,134,0.65,22.1,2025-12-04 05:27:33
EMP010,134,0.65,22.1,2025-12-04 05:27:45
EMP011,124,0.61,15.6,2025-12-04 05:28:29
EMP010,137,0.67,24.05,2025-12-04 05:28:33
EMP040,122,0.6,14.3,2025-12-04 05:29:24
EMP054,123,0.6,14.95,2025-12-04 05:29:42
EMP094,150,0.73,32.5,2025-12-04 05:30:03
EMP034,118,0.58,11.7,2025-12-04 05:30:04
EMP038,146,0.71,29.9,2025-12-04 05:30:06
EMP050,118,0.58,11.7,2025-12-04 05:30:08
EMP096,115,0.56,9.75,2025-12-04 05:30:21
EMP081,132,0.65,20.8,2025-12-04 05:30:23
EMP036,146,0.71,29.9,2025-12-04 05:30:48
EMP077,121,0.59,13.65,2025-12-04 05:30:49
EMP084,127,0.62,17.55,2025-12-04 05:31:01
EMP085,148,0.72,31.2,2025-12-04 05:31:16
EMP084,106,0.52,3.9,2025-12-04 05:31:17
EMP035,141,0.69,26.65,2025-12-04 05:31:52
EMP053,147,0.72,30.55,2025-12-04 05:31:53
EMP039,128,0.63,18.2,2025-12-04 05:31:57
EMP092,124,0.61,15.6,2025-12-04 05:32:17
EMP014,117,0.57,11.05,2025-12-04 05:32:27
EMP019,150,0.73,32.5,2025-12-04 05:32:37
EMP049,134,0.65,22.1,2025-12-04 05:33:03
EMP097,127,0.62,17.55,2025-12-04 05:34:44
EMP009,137,0.67,24.05,2025-12-04 05:35:09
EMP067,147,0.72,30.55,2025-12-04 05:36:02
EMP073,106,0.52,3.9,2025-12-04 05:36:20
EMP056,113,0.55,8.45,2025-12-04 05:36:50
EMP081,124,0.61,15.6,2025-12-04 05:37:16
EMP003,140,0.68,26.0,2025-12-04 05:38:05
EMP075,134,0.65,22.1,2025-12-04 05:38:43
EMP083,137,0.67,24.05,2025-12-04 05:39:08
EMP076,100,0.49,0.0,2025-12-04 05:39:54
EMP021,106,0.52,3.9,2025-12-04 05:40:22
EMP088,148,0.72,31.2,2025-12-04 05:40:30
EMP013,250,1.22,97.51,2025-12-04 05:40:37
EMP018,130,0.64,19.5,2025-12-04 05:41:01
EMP095,145,0.71,29.25,2025-12-04 05:41:46
EMP046,115,0.56,9.75,2025-12-04 05:42:00
EMP029,641,3.13,351.68,2025-12-04 05:42:13
EMP009,139,0.68,25.35,2025-12-04 05:42:40
EMP027,149,0.73,31.85,2025-12-04 05:43:58
EMP058,119,0.58,12.35,2025-12-04 05:44:09
EMP064,107,0.52,4.55,2025-12-04 05:44:26
EMP051,139,0.68,25.35,2025-12-04 05:45:13
EMP089,102,0.5,1.3,2025-12-04 05:45:28
EMP073,135,0.66,22.75,2025-12-04 05:45:40
EMP011,136,0.66,23.4,2025-12-04 05:45:58
EMP041,107,0.52,4.55,2025-12-04 05:46:10
EMP073,140,0.68,26.0,2025-12-04 05:46:13
EMP052,104,0.51,2.6,2025-12-04 05:46:15
EMP018,194,0.95,61.11,2025-12-04 05:46:51
EMP094,180,0.88,52.0,2025-12-04 05:47:51
EMP099,142,0.69,27.3,2025-12-04 05:48:22
EMP070,127,0.62,17.55,2025-12-04 05:48:56
EMP009,139,0.68,25.35,2025-12-04 05:49:09
EMP021,197,0.96,63.06,2025-12-04 05:49:56
EMP082,230,1.12,84.51,2025-12-04 05:50:36
EMP047,126,0.62,16.9,2025-12-04 05:50:46
EMP034,183,0.89,53.95,2025-12-04 05:51:46
EMP068,111,0.54,7.15,2025-12-04 05:52:27
EMP071,111,0.54,7.15,2025-12-04 05:52:31
EMP058,112,0.55,7.8,2025-12-04 05:52:34
EMP054,125,0.61,16.25,2025-12-04 05:54:13
EMP056,250,1.22,97.51,2025-12-04 05:54:27
EMP065,387,1.89,186.57,2025-12-04 05:54:45
EMP053,128,0.63,18.2,2025-12-04 05:54:54
EMP049,111,0.54,7.15,2025-12-04 05:54:57
EMP046,126,0.62,16.9,2025-12-04 05:55:28
EMP021,116,0.57,10.4,2025-12-04 05:55:37
EMP039,100,0.49,0.0,2025-12-04 05:56:03
EMP069,112,0.55,7.8,2025-12-04 05:56:12
EMP097,127,0.62,17.55,2025-12-04 05:56:15
EMP013,139,0.68,25.35,2025-12-04 05:58:04
EMP047,102,0.5,1.3,2025-12-04 05:58:25
EMP001,327,1.6,147.56,2025-12-04 05:59:05
EMP034,125,0.61,16.25,2025-12-04 05:59:05
EMP032,147,0.72,30.55,2025-12-04 05:59:37
EMP063,133,0.65,21.45,2025-12-04 05:59:40
EMP033,124,0.61,15.6,2025-12-04 06:00:20
EMP014,142,0.69,27.3,2025-12-04 06:00:25
EMP059,129,0.63,18.85,2025-12-04 06:00:33
EMP022,138,0.67,24.7,2025-12-04 06:00:36
EMP070,103,0.5,1.95,2025-12-04 06:00:36
EMP037,138,0.67,24.7,2025-12-04 06:01:15
EMP085,129,0.63,18.85,2025-12-04 06:02:13
EMP054,128,0.63,18.2,2025-12-04 06:02:24
EMP001,149,0.73,31.85,2025-12-04 06:02:34
EMP059,103,0.5,1.95,2025-12-04 06:02:55
EMP005,121,0.59,13.65,2025-12-04 06:03:10
EMP084,233,1.14,86.46,2025-12-04 06:04:13
EMP082,102,0.5,1.3,2025-12-04 06:04:13
EMP044,103,0.5,1.95,2025-12-04 06:04:46
EMP061,128,0.63,18.2,2025-12-04 06:04:49
EMP009,116,0.57,10.4,2025-12-04 06:05:05
EMP075,116,0.57,10.4,2025-12-04 06:06:40
EMP070,143,0.7,27.95,2025-12-04 06:06:41
EMP023,140,0.68,26.0,2025-12-04 06:06:46
EMP029,149,0.73,31.85,2025-12-04 06:07:32
EMP021,113,0.55,8.45,2025-12-04 06:07:43
EMP019,149,0.73,31.85,2025-12-04 06:07:51
EMP033,117,0.57,11.05,2025-12-04 06:07:59
EMP089,119,0.58,12.35,2025-12-04 06:08:01
EMP076,197,0.96,63.06,2025-12-04 06:08:16
EMP008,104,0.51,2.6,2025-12-04 06:08:41
EMP045,150,0.73,32.5,2025-12-04 06:08:51
EMP007,113,0.55,8.45,2025-12-04 06:09:29
EMP083,121,0.59,13.65,2025-12-04 06:09:47
EMP018,120,0.59,13.0,2025-12-04 06:10:20
EMP098,129,0.63,18.85,2025-12-04 06:10:40
EMP045,134,0.65,22.1,2025-12-04 06:10:43
EMP017,213,1.04,73.46,2025-12-04 06:11:14
EMP021,118,0.58,11.7,2025-12-04 06:11:33
EMP061,149,0.73,31.85,2025-12-04 06:11:47
EMP045,139,0.68,25.35,2025-12-04 06:11:54
EMP065,125,0.61,16.25,2025-12-04 06:12:28
EMP042,128,0.63,18.2,2025-12-04 06:12:37
EMP004,104,0.51,2.6,2025-12-04 06:13:09
EMP072,151,0.74,33.15,2025-12-04 06:13:21
EMP089,120,0.59,13.0,2025-12-04 06:13:28
EMP044,150,0.73,32.5,2025-12-04 06:13:54
EMP043,101,0.49,0.65,2025-12-04 06:13:57
EMP070,100,0.49,0.0,2025-12-04 06:14:26
EMP054,320,1.56,143.01,2025-12-04 06:14:29
EMP081,108,0.53,5.2,2025-12-04 06:14:59
EMP072,123,0.6,14.95,2025-12-04 06:15:02
EMP036,117,0.57,11.05,2025-12-04 06:15:34
EMP094,115,0.56,9.75,2025-12-04 06:15:35
EMP041,130,0.64,19.5,2025-12-04 06:15:52
EMP090,133,0.65,21.45,2025-12-04 06:15:57
EMP079,124,0.61,15.6,2025-12-04 06:17:15
EMP039,128,0.63,18.2,2025-12-04 06:17:24
EMP021,103,0.5,1.95,2025-12-04 06:17:38
EMP078,108,0.53,5.2,2025-12-04 06:17:45
EMP093,144,0.7,28.6,2025-12-04 06:17:59
EMP011,178,0.87,50.7,2025-12-04 06:18:19
EMP038,140,0.68,26.0,2025-12-04 06:18:24
EMP086,137,0.67,24.05,2025-12-04 06:18:49
EMP100,115,0.56,9.75,2025-12-04 06:19:00
EMP040,124,0.61,15.6,2025-12-04 06:19:38
EMP080,207,1.01,69.56,2025-12-04 06:19:56
EMP041,112,0.55,7.8,2025-12-04 06:20:39
EMP051,139,0.68,25.35,2025-12-04 06:20:41
EMP093,138,0.67,24.7,2025-12-04 06:21:05
EMP026,114,0.56,9.1,2025-12-04 06:21:40
EMP042,150,0.73,32.5,2025-12-04 06:22:29
EMP099,126,0.62,16.9,2025-12-04 06:22:49
EMP074,138,0.67,24.7,2025-12-04 06:22:57
EMP047,108,0.53,5.2,2025-12-04 06:23:18
EMP080,137,0.67,24.05,2025-12-04 06:23:23
EMP069,134,0.65,22.1,2025-12-04 06:23:28
EMP032,226,1.1,81.91,2025-12-04 06:24:35
EMP009,101,0.49,0.65,2025-12-04 06:24:36
EMP065,123,0.6,14.95,2025-12-04 06:24:37
EMP025,112,0.55,7.8,2025-12-04 06:24:39
EMP039,102,0.5,1.3,2025-12-04 06:24:50
EMP082,231,1.13,85.16,2025-12-04 06:25:26
EMP039,111,0.54,7.15,2025-12-04 06:27:23
EMP068,116,0.57,10.4,2025-12-04 06:27:39
EMP030,104,0.51,2.6,2025-12-04 06:28:18
EMP090,145,0.71,29.25,2025-12-04 06:28:20
EMP012,144,0.7,28.6,2025-12-04 06:28:46
EMP045,146,0.71,29.9,2025-12-04 06:29:18
EMP002,107,0.52,4.55,2025-12-04 06:30:02
EMP084,137,0.67,24.05,2025-12-04 06:30:35
EMP016,108,0.53,5.2,2025-12-04 06:30:41
EMP083,121,0.59,13.65,2025-12-04 06:30:57
EMP016,129,0.63,18.85,2025-12-04 06:30:59
EMP011,114,0.56,9.1,2025-12-04 06:31:31
EMP074,130,0.64,19.5,2025-12-04 06:31:38
EMP072,113,0.55,8.45,2025-12-04 06:32:23
EMP052,103,0.5,1.95,2025-12-04 06:34:24
EMP055,141,0.69,26.65,2025-12-04 06:35:52
EMP058,106,0.52,3.9,2025-12-04 06:36:16
EMP016,108,0.53,5.2,2025-12-04 06:36:23
EMP090,148,0.72,31.2,2025-12-04 06:36:47
EMP033,115,0.56,9.75,2025-12-04 06:36:55
EMP024,148,0.72,31.2,2025-12-04 06:37:56
EMP099,138,0.67,24.7,2025-12-04 06:38:12
EMP014,142,0.69,27.3,2025-12-04 06:38:15
EMP083,148,0.72,31.2,2025-12-04 06:38:21
EMP021,108,0.53,5.2,2025-12-04 06:38:24
EMP027,110,0.54,6.5,2025-12-04 06:38:31
EMP090,134,0.65,22.1,2025-12-04 06:38:38
EMP092,134,0.65,22.1,2025-12-04 06:38:57
EMP092,203,0.99,66.96,2025-12-04 06:40:07
EMP002,132,0.65,20.8,2025-12-04 06:40:28
EMP010,110,0.54,6.5,2025-12-04 06:40:31
EMP027,113,0.55,8.45,2025-12-04 06:40:38
EMP039,145,0.71,29.25,2025-12-04 06:43:45
EMP095,127,0.62,17.55,2025-12-04 06:43:54
EMP017,147,0.72,30.55,2025-12-04 06:44:01
EMP034,108,0.53,5.2,2025-12-04 06:44:03
EMP025,149,0.73,31.85,2025-12-04 06:44:28
EMP030,109,0.53,5.85,2025-12-04 06:45:00
EMP030,122,0.6,14.3,2025-12-04 06:45:47
EMP060,101,0.49,0.65,2025-12-04 06:46:05
EMP091,114,0.56,9.1,2025-12-04 06:46:22
EMP033,219,1.07,77.36,2025-12-04 06:47:01
EMP004,126,0.62,16.9,2025-12-04 06:47:44
EMP007,124,0.61,15.6,2025-12-04 06:47:45
EMP097,147,0.72,30.55,2025-12-04 06:48:24
EMP009,152,0.74,33.8,2025-12-04 06:48:39
EMP091,105,0.51,3.25,2025-12-04 06:48:50
EMP070,128,0.63,18.2,2025-12-04 06:49:12
EMP043,124,0.61,15.6,2025-12-04 06:50:01
EMP029,136,0.66,23.4,2025-12-04 06:50:06
EMP019,381,1.86,182.67,2025-12-04 06:50:33
EMP078,137,0.67,24.05,2025-12-04 06:50:54
EMP079,121,0.59,13.65,2025-12-04 06:52:51
EMP030,104,0.51,2.6,2025-12-04 06:53:03
EMP046,131,0.64,20.15,2025-12-04 06:53:05
EMP070,123,0.6,14.95,2025-12-04 06:53:10
EMP088,113,0.55,8.45,2025-12-04 06:53:12
EMP047,118,0.58,11.7,2025-12-04 06:55:01
EMP012,135,0.66,22.75,2025-12-04 06:55:13
EMP079,117,0.57,11.05,2025-12-04 06:56:14
EMP041,127,0.62,17.55,2025-12-04 06:56:55
EMP062,131,0.64,20.15,2025-12-04 06:57:26
EMP095,149,0.73,31.85,2025-12-04 06:58:08
EMP001,116,0.57,10.4,2025-12-04 06:58:49
EMP016,132,0.65,20.8,2025-12-04 06:59:13
EMP002,269,1.31,109.86,2025-12-04 07:00:49
EMP092,118,0.58,11.7,2025-12-04 07:01:35
EMP065,133,0.65,21.45,2025-12-04 07:01:36
EMP087,102,0.5,1.3,2025-12-04 07:02:05
EMP096,108,0.53,5.2,2025-12-04 07:02:14
EMP060,127,0.62,17.55,2025-12-04 07:03:06
EMP035,136,0.66,23.4,2025-12-04 07:03:55
EMP039,126,0.62,16.9,2025-12-04 07:05:45
EMP013,119,0.58,12.35,2025-12-04 07:05:46
EMP048,142,0.69,27.3,2025-12-04 07:05:58
EMP015,143,0.7,27.95,2025-12-04 07:06:09
EMP067,113,0.55,8.45,2025-12-04 07:06:09
EMP089,102,0.5,1.3,2025-12-04 07:06:15
EMP088,164,0.8,41.6,2025-12-04 07:06:24
EMP048,118,0.58,11.7,2025-12-04 07:06:52
EMP060,146,0.71,29.9,2025-12-04 07:08:06
EMP081,101,0.49,0.65,2025-12-04 07:08:37
EMP025,228,1.11,83.21,2025-12-04 07:08:39
EMP082,106,0.52,3.9,2025-12-04 07:08:59
EMP060,105,0.51,3.25,2025-12-04 07:09:09
EMP073,133,0.65,21.45,2025-12-04 07:09:22
EMP051,117,0.57,11.05,2025-12-04 07:09:24
EMP011,125,0.61,16.25,2025-12-04 07:10:12
EMP061,116,0.57,10.4,2025-12-04 07:11:05
EMP037,137,0.67,24.05,2025-12-04 07:11:05
EMP083,180,0.88,52.0,2025-12-04 07:11:20
EMP073,145,0.71,29.25,2025-12-04 07:11:58
EMP044,160,0.78,39.0,2025-12-04 07:11:58
EMP011,101,0.49,0.65,2025-12-04 07:11:59
EMP003,118,0.58,11.7,2025-12-04 07:12:30
EMP092,123,0.6,14.95,2025-12-04 07:12:47
EMP074,105,0.51,3.25,2025-12-04 07:12:56
EMP059,144,0.7,28.6,2025-12-04 07:13:03
EMP033,221,1.08,78.66,2025-12-04 07:13:09
EMP098,121,0.59,13.65,2025-12-04 07:13:24
EMP002,122,0.6,14.3,2025-12-04 07:14:40
EMP068,150,0.73,32.5,2025-12-04 07:14:52
EMP078,118,0.58,11.7,2025-12-04 07:14:55
EMP001,116,0.57,10.4,2025-12-04 07:15:21
EMP022,109,0.53,5.85,2025-12-04 07:15:25
EMP014,148,0.72,31.2,2025-12-04 07:15:59
EMP085,419,2.05,207.37,2025-12-04 07:16:21
EMP054,141,0.69,26.65,2025-12-04 07:16:41
EMP092,113,0.55,8.45,2025-12-04 07:16:41
EMP009,127,0.62,17.55,2025-12-04 07:16:53
EMP093,119,0.58,12.35,2025-12-04 07:16:55
EMP096,167,0.82,43.55,2025-12-04 07:16:57
EMP018,137,0.67,24.05,2025-12-04 07:17:14
EMP010,122,0.6,14.3,2025-12-04 07:17:17
EMP047,104,0.51,2.6,2025-12-04 07:17:23
EMP005,227,1.11,82.56,2025-12-04 07:17:30
EMP020,146,0.71,29.9,2025-12-04 07:17:36
EMP049,112,0.55,7.8,2025-12-04 07:18:04
EMP037,134,0.65,22.1,2025-12-04 07:18:24
EMP004,125,0.61,16.25,2025-12-04 07:19:01
EMP065,139,0.68,25.35,2025-12-04 07:19:07
EMP057,132,0.65,20.8,2025-12-04 07:19:29
EMP033,127,0.62,17.55,2025-12-04 07:19:36
EMP019,140,0.68,26.0,2025-12-04 07:19:45
EMP028,111,0.54,7.15,2025-12-04 07:20:25
EMP094,110,0.54,6.5,2025-12-04 07:21:19
EMP042,101,0.49,0.65,2025-12-04 07:22:18
EMP069,104,0.51,2.6,2025-12-04 07:22:18
EMP005,137,0.67,24.05,2025-12-04 07:22:19
EMP098,138,0.67,24.7,2025-12-04 07:22:36
EMP064,163,0.8,40.95,2025-12-04 07:22:48
EMP081,478,2.34,245.72,2025-12-04 07:23:12
EMP038,141,0.69,26.65,2025-12-04 07:23:17
EMP098,136,0.66,23.4,2025-12-04 07:23:26
EMP080,137,0.67,24.05,2025-12-04 07:23:52
EMP063,147,0.72,30.55,2025-12-04 07:24:10
EMP063,118,0.58,11.7,2025-12-04 07:24:31
EMP020,104,0.51,2.6,2025-12-04 07:25:08
EMP092,135,0.66,22.75,2025-12-04 07:25:15
EMP081,134,0.65,22.1,2025-12-04 07:25:47
EMP050,119,0.58,12.35,2025-12-04 07:26:05
EMP065,140,0.68,26.0,2025-12-04 07:26:28
EMP094,148,0.72,31.2,2025-12-04 07:26:44
EMP055,110,0.54,6.5,2025-12-04 07:27:07
EMP060,128,0.63,18.2,2025-12-04 07:27:23
EMP051,130,0.64,19.5,2025-12-04 07:27:52
EMP021,125,0.61,16.25,2025-12-04 07:29:20
EMP024,100,0.49,0.0,2025-12-04 07:29:45
EMP080,124,0.61,15.6,2025-12-04 07:29:56
EMP009,137,0.67,24.05,2025-12-04 07:32:02
EMP017,145,0.71,29.25,2025-12-04 07:32:05
EMP028,128,0.63,18.2,2025-12-04 07:33:41
EMP028,115,0.56,9.75,2025-12-04 07:33:54
EMP099,141,0.69,26.65,2025-12-04 07:34:42
EMP052,130,0.64,19.5,2025-12-04 07:34:52
EMP071,110,0.54,6.5,2025-12-04 07:35:05
EMP043,124,0.61,15.6,2025-12-04 07:35:08
EMP087,136,0.66,23.4,2025-12-04 07:35:25
EMP082,134,0.65,22.1,2025-12-04 07:35:45
EMP064,141,0.69,26.65,2025-12-04 07:36:21
EMP032,150,0.73,32.5,2025-12-04 07:36:23
EMP074,140,0.68,26.0,2025-12-04 07:36:50
EMP053,100,0.49,0.0,2025-12-04 07:37:34
EMP062,121,0.59,13.65,2025-12-04 07:37:37
EMP064,106,0.52,3.9,2025-12-04 07:37:47
EMP095,107,0.52,4.55,2025-12-04 07:38:14
EMP026,138,0.67,24.7,2025-12-04 07:39:25
EMP083,125,0.61,16.25,2025-12-04 07:39:32
EMP027,138,0.67,24.7,2025-12-04 07:39:41
EMP041,139,0.68,25.35,2025-12-04 07:39:41
EMP091,136,0.66,23.4,2025-12-04 07:40:04
EMP019,140,0.68,26.0,2025-12-04 07:40:51
EMP048,150,0.73,32.5,2025-12-04 07:41:27
EMP070,136,0.66,23.4,2025-12-04 07:41:34
EMP007,103,0.5,1.95,2025-12-04 07:41:44
EMP027,133,0.65,21.45,2025-12-04 07:41:48
EMP099,115,0.56,9.75,2025-12-04 07:41:57
EMP080,141,0.69,26.65,2025-12-04 07:44:11
EMP073,101,0.49,0.65,2025-12-04 07:45:03
EMP008,100,0.49,0.0,2025-12-04 07:45:07
EMP074,100,0.49,0.0,2025-12-04 07:45:12
EMP032,157,0.77,37.05,2025-12-04 07:47:07
EMP078,107,0.52,4.55,2025-12-04 07:47:40
EMP054,131,0.64,20.15,2025-12-04 07:47:45
EMP035,130,0.64,19.5,2025-12-04 07:48:09
EMP072,145,0.71,29.25,2025-12-04 07:48:15
EMP023,126,0.62,16.9,2025-12-04 07:48:33
EMP020,108,0.53,5.2,2025-12-04 07:48:52
EMP042,124,0.61,15.6,2025-12-04 07:49:07
EMP042,136,0.66,23.4,2025-12-04 07:49:11
EMP079,127,0.62,17.55,2025-12-04 07:49:15
EMP026,111,0.54,7.15,2025-12-04 07:49:20
EMP020,122,0.6,14.3,2025-12-04 07:49:56
EMP086,289,1.41,122.86,2025-12-04 07:50:11
EMP100,139,0.68,25.35,2025-12-04 07:50:58
EMP075,126,0.62,16.9,2025-12-04 07:51:05
EMP064,137,0.67,24.05,2025-12-04 07:52:37
EMP098,140,0.68,26.0,2025-12-04 07:53:53
EMP092,139,0.68,25.35,2025-12-04 07:54:42
EMP059,114,0.56,9.1,2025-12-04 07:55:31
EMP050,119,0.58,12.35,2025-12-04 07:55:42
EMP017,122,0.6,14.3,2025-12-04 07:56:17
EMP071,108,0.53,5.2,2025-12-04 07:58:04
EMP071,106,0.52,3.9,2025-12-04 07:58:15
EMP025,132,0.65,20.8,2025-12-04 07:59:14
EMP023,112,0.55,7.8,2025-12-04 07:59:17
EMP083,129,0.63,18.85,2025-12-04 07:59:20
EMP056,107,0.52,4.55,2025-12-04 07:59:25
EMP059,120,0.59,13.0,2025-12-04 08:01:33
EMP051,135,0.66,22.75,2025-12-04 08:02:54
EMP079,101,0.49,0.65,2025-12-04 08:03:27
EMP026,126,0.62,16.9,2025-12-04 08:03:37
EMP001,135,0.66,22.75,2025-12-04 08:04:07
EMP071,144,0.7,28.6,2025-12-04 08:04:44
EMP063,166,0.81,42.9,2025-12-04 08:05:46
EMP087,131,0.64,20.15,2025-12-04 08:07:03
EMP011,117,0.57,11.05,2025-12-04 08:07:09
EMP021,112,0.55,7.8,2025-12-04 08:07:46
EMP072,230,1.12,84.51,2025-12-04 08:08:45
EMP003,133,0.65,21.45,2025-12-04 08:09:20
EMP037,117,0.57,11.05,2025-12-04 08:09:42
EMP041,109,0.53,5.85,2025-12-04 08:09:46
EMP034,128,0.63,18.2,2025-12-04 08:09:51
EMP021,145,0.71,29.25,2025-12-04 08:09:58
EMP053,106,0.52,3.9,2025-12-04 08:10:57
EMP008,108,0.53,5.2,2025-12-04 08:11:06
EMP054,116,0.57,10.4,2025-12-04 08:11:28
EMP043,146,0.71,29.9,2025-12-04 08:11:33
EMP055,150,0.73,32.5,2025-12-04 08:11:47
EMP064,139,0.68,25.35,2025-12-04 08:11:56
EMP095,131,0.64,20.15,2025-12-04 08:12:01
EMP036,106,0.52,3.9,2025-12-04 08:12:01
EMP093,119,0.58,12.35,2025-12-04 08:12:04
EMP050,129,0.63,18.85,2025-12-04 08:13:17
EMP067,203,0.99,66.96,2025-12-04 08:13:56
EMP042,231,1.13,85.16,2025-12-04 08:14:21
EMP003,149,0.73,31.85,2025-12-04 08:15:20
EMP076,141,0.69,26.65,2025-12-04 08:15:33
EMP048,150,0.73,32.5,2025-12-04 08:15:34
EMP039,113,0.55,8.45,2025-12-04 08:15:49
EMP034,498,2.43,258.72,2025-12-04 08:15:56
EMP087,124,0.61,15.6,2025-12-04 08:15:57
EMP089,107,0.52,4.55,2025-12-04 08:16:34
EMP005,109,0.53,5.85,2025-12-04 08:16:36
EMP033,124,0.61,15.6,2025-12-04 08:16:37
EMP096,114,0.56,9.1,2025-12-04 08:16:58
EMP008,146,0.71,29.9,2025-12-04 08:17:10
EMP027,123,0.6,14.95,2025-12-04 08:17:16
EMP041,144,0.7,28.6,2025-12-04 08:17:59
EMP094,101,0.49,0.65,2025-12-04 08:18:14
EMP006,116,0.57,10.4,2025-12-04 08:19:49
EMP100,135,0.66,22.75,2025-12-04 08:20:19
EMP084,128,0.63,18.2,2025-12-04 08:21:10
EMP073,124,0.61,15.6,2025-12-04 08:21:13
EMP055,108,0.53,5.2,2025-12-04 08:21:18
EMP003,135,0.66,22.75,2025-12-04 08:21:30
EMP046,119,0.58,12.35,2025-12-04 08:22:52
EMP090,149,0.73,31.85,2025-12-04 08:23:15
